date,month,year,is_weekend,is_monsoon,fy,equipment_uptime_pct,blasting_delay_hrs,rainfall_mm,true_production_t,rom_gross_reported_te,stripping_ratio_miss,production_shortfall_pct,ob_overrun_pct,lag_1d_production_t,lag_7d_mean_production_t,ndvi_seasonal_delta,soil_moisture_seasonal_delta,daily_value_inr,rolling_90d_mean,target_production_t,shortfall_gap,shortfall_pct,risk_category,shap_month,shap_is_weekend,shap_is_monsoon,shap_rainfall_mm,shap_equipment_uptime_pct,shap_blasting_delay_hrs,shap_lag_1d_production_t,shap_lag_7d_mean_production_t,shap_ndvi_seasonal_delta,shap_soil_moisture_seasonal_delta,shap_stripping_ratio_miss,shap_production_shortfall_pct,shap_ob_overrun_pct
2016-01-29,1,2016,0,0,2015-16,0.8912289704494619,2.827108867541784,0.0,745.9464512092936,281215.0,2.0,0.1965,0.2,749.2212894289704,756.5205349146499,0.0,1.1814874510706883,2237839.353627881,763.0143875946899,801.1651069744244,55.218655765130734,6.892294145667714,Medium,9.3083515,-0.440281,41.788773,4.2958956,40.27148,-56.016758,0.78551376,11.12202,0.0,0.0,0.18406764,-12.853921,0.0
2016-01-30,1,2016,1,0,2015-16,0.9178274001167984,0.6681676316037994,0.0,1036.5393592266298,281215.0,2.0,0.1965,0.2,745.9464512092936,724.5954948598046,0.0,1.1814874510706883,3109618.0776798893,763.5198458520504,801.695838144653,-234.8435210819769,-29.293344172207515,Low,7.242123,2.4223497,56.770473,5.9872766,84.4083,146.88138,1.4627604,7.189489,0.0,0.0,-0.12713653,-10.566246,0.0
2016-01-31,1,2016,1,0,2015-16,0.9927556238387604,0.6704768651532707,0.0,1021.6136718041716,281215.0,2.0,0.1965,0.2,1036.5393592266298,778.5124635244948,0.0,1.1814874510706883,3064841.015412515,768.4479255083436,806.8703217837608,-214.74335002041084,-26.61435725454301,Low,9.654889,3.2082548,46.295628,4.9653983,126.70084,140.47203,-9.244527,10.813853,0.0,0.0,0.01743931,-12.0919075,0.0
2016-02-01,2,2016,0,0,2015-16,0.8548901044903585,0.1466857077341719,0.0,896.3139083075099,281215.0,2.0,0.1965,0.2,1021.6136718041716,798.6825397499896,0.0,1.1814874510706883,2688941.72492253,769.8586808611465,808.3516149042039,-87.96229340330603,-10.881687100202091,Low,3.5491657,-1.0821254,55.833515,4.4166207,4.772215,152.42462,-11.885353,11.275748,0.0,0.0,-2.8690534,-12.751006,0.0
2016-02-02,2,2016,0,0,2015-16,0.7968869418823737,2.945608060262562,0.0,688.1309553668841,281215.0,2.0,0.1965,0.2,896.3139083075099,861.6549599202361,0.0,1.1814874510706883,2064392.8661006524,769.3732507487725,807.8419132862113,119.71095791932714,14.818611902959608,Medium,5.4803157,-0.89869636,39.326042,4.9568934,-27.072308,-64.25093,-4.9559026,24.859203,0.0,0.0,-0.15164873,-10.551822,0.0
2016-02-03,2,2016,0,0,2015-16,0.9385558584306112,2.6552181104872203,0.0,827.9130914177063,281215.0,2.0,0.1965,0.2,688.1309553668841,865.1955200093678,0.0,1.1814874510706883,2483739.274253119,769.3658146500809,807.834105382585,-20.07898603512126,-2.485533341726391,Low,5.2333093,-0.4290248,38.22816,4.528818,77.76413,-62.0113,8.624023,34.488503,0.0,0.0,-0.3359806,-11.869827,0.0
2016-02-04,2,2016,0,0,2015-16,0.7812496753786222,1.8985235029992555,0.0,731.5367642040742,281215.0,2.0,0.1965,0.2,827.9130914177063,852.239818108738,0.0,1.1814874510706883,2194610.2926122225,767.627007922671,806.0083583188047,74.47159411473046,9.239556059947748,Medium,4.7089386,-0.3759957,42.960953,4.823005,-52.57602,21.387356,0.69828415,19.074785,0.0,0.0,-0.010668701,-6.652522,0.0
2016-02-05,2,2016,0,0,2015-16,0.8316914262116908,3.3766817958767885,0.0,600.9079721082554,281215.0,2.0,0.1965,0.2,731.5367642040742,849.7134573623242,0.0,1.1814874510706883,1802723.9163247664,764.908640689755,803.1540727242427,202.2461006159873,25.18148229392433,High,3.2296603,-0.34228152,41.131,4.529789,-8.951612,-140.66782,-0.8980208,15.104545,0.0,0.0,-0.10570746,-11.063833,0.0
2016-02-06,2,2016,1,0,2015-16,0.7235369144026798,3.2226806118002127,0.0,542.8978774801087,281215.0,2.0,0.1965,0.2,600.9079721082554,828.9936746336044,0.0,1.1814874510706883,1628693.6324403265,763.4240338934335,801.5952355881052,258.6973581079965,32.27281633207293,High,-3.949187,1.0044998,36.573444,5.084963,-103.455475,-107.16916,-5.9328165,14.347671,0.0,0.0,-0.123398535,-9.351367,0.0
2016-02-07,2,2016,1,0,2015-16,0.7076052230246372,2.3414174575870086,0.0,529.2306969250735,281215.0,2.0,0.1965,0.2,542.8978774801087,758.4734629555302,0.0,1.1814874510706883,1587692.090775221,761.3898321819298,799.4593237910263,270.22862686595283,33.80142288972652,High,-3.116812,-0.38841566,40.359074,4.410971,-133.92659,-25.196524,-16.683754,6.308042,0.0,0.0,-0.049202017,-11.400437,0.0
2016-02-08,2,2016,0,0,2015-16,0.9887945244033776,3.4730851220530345,0.0,776.0183170102691,281215.0,2.0,0.1965,0.2,529.2306969250735,688.1330379728016,0.0,1.1814874510706883,2328054.951030808,760.8937045230265,798.9383897491779,22.920072738908743,2.868816048018968,Low,10.751046,-0.669077,44.357944,6.9985757,108.16479,-147.36761,30.986408,21.240734,0.0,0.0,-0.5413058,-8.729469,0.0
2016-02-09,2,2016,0,0,2015-16,0.9507940361536618,0.823364840147073,0.0,1025.4937041113326,281215.0,2.0,0.1965,0.2,776.0183170102691,670.9479535017673,0.0,1.1814874510706883,3076481.1123339976,763.0734891227225,801.2271635788587,-224.26654053247387,-27.9903815954938,Low,6.588296,-0.26087764,62.42414,5.230445,106.68382,115.89885,5.2883987,6.089435,0.0,0.0,0.29868606,-12.144594,0.0
2016-02-10,2,2016,0,0,2015-16,0.9087922618281092,0.4476784775909115,0.0,888.3746121515056,281215.0,2.0,0.1965,0.2,1025.4937041113326,719.1426318938313,0.0,1.1814874510706883,2665123.8364545167,764.428747702352,802.6501850874696,-85.72442706403604,-10.6801728395159,Low,-0.6772853,-0.6803628,53.47592,4.7303843,46.211926,127.933685,-11.70053,-2.9104354,0.0,0.0,-0.011479259,-12.258544,0.0
2016-02-11,2,2016,0,0,2015-16,0.8226858833242809,1.0789984460679585,0.0,860.4526327019255,281215.0,2.0,0.1965,0.2,888.3746121515056,727.77999199866,0.0,1.1814874510706883,2581357.8981057764,766.6634795171145,804.9966534929703,-55.45597920895523,-6.8889701551336335,Low,7.7241645,-0.37288728,48.495476,4.7685537,-27.238817,92.89758,-4.525023,6.928299,0.0,0.0,-0.22067903,-9.278759,0.0
2016-02-12,2,2016,0,0,2015-16,0.7519882960212537,0.2283474243572594,0.0,835.7915329755066,281215.0,2.0,0.1965,0.2,860.4526327019255,746.1965446412102,0.0,1.1814874510706883,2507374.59892652,767.2380924220022,805.5999970431023,-30.19153593240424,-3.7477080490591024,Low,6.866927,-0.7439718,42.541447,4.681435,-86.39696,139.62703,6.344393,2.2241647,0.0,0.0,1.7069128,-7.825023,0.0
2016-02-13,2,2016,1,0,2015-16,0.7469311128013257,2.124678112004128,0.0,594.594267699638,281215.0,2.0,0.1965,0.2,835.7915329755066,779.7513390508174,0.0,1.1814874510706883,1783782.8030989135,767.0116933156769,805.3622779814608,210.76801028182285,26.17058385327984,High,3.5296228,0.22881396,37.179268,3.9491816,-100.31249,-9.875104,0.32011315,13.264035,0.0,0.0,0.2161725,-10.716451,0.0
2016-02-14,2,2016,1,0,2015-16,0.7750728694493786,3.746422769179846,0.0,469.79839161051257,281215.0,2.0,0.1965,0.2,594.594267699638,787.1365376536072,0.0,1.1814874510706883,1409395.1748315378,762.2439454555405,800.3561427283175,330.55775111780497,41.30133242820796,High,5.8376102,0.81674355,27.144993,4.1634717,-58.944374,-174.38193,-10.292785,4.24118,0.0,0.0,-0.16041544,-11.184546,0.0
2016-02-15,2,2016,0,0,2015-16,0.8647679994118361,0.1573741626740386,0.0,962.8851993621716,281215.0,2.0,0.1965,0.2,469.79839161051257,778.6462083229557,0.0,1.1814874510706883,2888655.598086515,762.3373017464172,800.4541668337381,-162.43103252843355,-20.29235892055416,Low,6.1262345,-0.72292835,57.099586,4.3176556,30.46939,166.54807,9.683668,6.682515,0.0,0.0,-0.50484765,-9.433997,0.0
2016-02-16,2,2016,0,0,2015-16,0.9143787768100188,0.4884396560401072,0.0,940.7437171323992,281215.0,2.0,0.1965,0.2,962.8851993621716,805.3414772303704,0.0,1.1814874510706883,2822231.151397198,766.4750161384719,804.7987669453955,-135.94495018700366,-16.891794044737562,Low,3.603318,-1.4487746,51.74258,5.1499515,61.86155,135.09991,-3.1865447,7.447247,0.0,0.0,-0.10375719,-11.013658,0.0
2016-02-17,2,2016,0,0,2015-16,0.8980592130153193,1.808796113133741,0.0,915.0445583672374,281215.0,2.0,0.1965,0.2,940.7437171323992,793.2343362333798,0.0,1.1814874510706883,2745133.6751017123,768.7139640814992,807.1496622855742,-107.8948960816632,-13.36739654652663,Low,13.561871,-0.2929643,43.90371,4.4352093,55.700966,33.723522,10.198419,14.654783,0.0,0.0,-0.061931927,-10.268854,0.0
2016-02-18,2,2016,0,0,2015-16,0.7839801690837829,3.73550007011162,0.0,596.388347338231,281215.0,2.0,0.1965,0.2,915.0445583672374,797.044328549913,0.0,1.1814874510706883,1789165.0420146931,766.8545498209727,805.1972773120214,208.80892997379036,25.932642329697664,High,9.014243,-0.13738206,26.634283,4.5370297,-35.024464,-150.86577,5.421033,14.469008,0.0,0.0,-0.1422439,-6.714156,0.0
2016-02-19,2,2016,0,0,2015-16,0.9864595841989584,1.264624419907002,0.0,980.11053345027,281215.0,2.0,0.1965,0.2,596.388347338231,759.3208592122422,0.0,1.1814874510706883,2940331.60035081,770.7818761144682,809.3209699201917,-170.78956353007834,-21.10282198012491,Low,6.9249907,-1.4187272,42.651356,4.889884,136.4519,79.24983,-3.120496,11.64894,0.0,0.0,-0.34700027,-9.927573,0.0
2016-02-20,2,2016,1,0,2015-16,0.9213690750087306,2.0289392347535697,0.0,841.9473395896825,281215.0,2.0,0.1965,0.2,980.11053345027,779.9378592800657,0.0,1.1814874510706883,2525842.018769048,771.3941584681988,809.9638663916088,-31.98347319807374,-3.948753089512523,Low,5.666394,0.6696564,40.96865,5.049638,68.501144,15.641935,-0.11563671,13.726014,0.0,0.0,-0.1287576,-10.245358,0.0
2016-02-21,2,2016,1,0,2015-16,0.8663062157534202,0.1662914362015684,0.0,1016.6955440193173,281215.0,2.0,0.1965,0.2,841.9473395896825,815.274012407215,0.0,1.1814874510706883,3050086.632057952,774.1852578189512,812.8945207098988,-203.8010233094185,-25.071029280827183,Low,8.033174,1.9289652,57.993515,4.4514832,30.240265,181.57263,2.4863074,27.885445,0.0,0.0,-0.33365962,-10.167855,0.0
2016-02-22,2,2016,0,0,2015-16,0.8835162238703056,0.5933728038483554,0.0,966.8517504368914,281215.0,2.0,0.1965,0.2,1016.6955440193173,893.4021770370442,0.0,1.1814874510706883,2900555.251310674,779.0139597223056,817.9646577084209,-148.88709272847052,-18.20214251622888,Low,1.4956384,-0.85159034,57.350033,4.893997,43.665337,136.81049,-1.7647625,32.825123,0.0,0.0,-0.046614792,-11.449972,0.0
2016-02-23,2,2016,0,0,2015-16,0.8258800187283369,3.946520491835388,0.0,581.0886120877336,281215.0,2.0,0.1965,0.2,966.8517504368914,893.9688271905756,0.0,1.1814874510706883,1743265.836263201,778.3977255046959,817.3176117799308,236.22899969219716,28.90296211502704,High,3.6583967,-0.35742903,31.18091,4.5279584,-16.248133,-160.74037,-6.1710143,32.35667,0.0,0.0,-0.14883368,-11.439529,0.0
2016-02-24,2,2016,0,0,2015-16,0.7743192968503472,3.860474785744182,0.0,471.9951101960981,281215.0,2.0,0.1965,0.2,581.0886120877336,842.5895264699091,0.0,1.1814874510706883,1415985.3305882942,776.2185991098556,815.0295290653485,343.0344188692504,42.08858779173707,High,2.01895,-0.36092806,27.331093,4.3091116,-58.82581,-177.68866,-10.5500555,7.061586,0.0,0.0,1.047264,-11.013109,0.0
2016-02-25,2,2016,0,0,2015-16,0.8067918035953785,0.0197599237376384,0.0,1060.8099895751348,281215.0,2.0,0.1965,0.2,471.9951101960981,779.2967481597462,0.0,1.1814874510706883,3182429.968725404,777.5651273064655,816.4433836717888,-244.366605903346,-29.93062480393395,Low,12.721803,-0.8018908,55.851917,5.2736874,-15.7973385,221.12776,21.697208,23.556505,0.0,0.0,-0.47779918,-3.8750496,0.0
2016-02-26,2,2016,0,0,2015-16,0.9273538331393107,3.807247141692956,0.0,574.6626946027995,281215.0,2.0,0.1965,0.2,1060.8099895751348,845.6426970507325,0.0,1.1814874510706883,1723988.0838083986,775.060466212386,813.8134895230054,239.15079492020584,29.38643780166111,High,-1.8078052,-0.11744582,32.759975,4.1948805,49.33726,-187.00049,-9.945048,8.220431,0.0,0.0,-0.34212083,-14.800733,0.0
2016-02-27,2,2016,1,0,2015-16,0.7043180465889267,2.556479751262001,0.0,563.0452584302602,281215.0,2.0,0.1965,0.2,574.6626946027995,787.7215772153796,0.0,1.1814874510706883,1689135.7752907807,769.709554224303,808.1950319355182,245.14977350525797,30.33299684089338,High,-0.0037782574,5.125382,41.8908,4.7135935,-140.00168,-45.498863,-5.260486,13.711606,0.0,0.0,-0.11125149,-12.035877,0.0
2016-02-28,2,2016,1,0,2015-16,0.7348217921520749,3.4716731780800885,0.0,439.4467260244407,281215.0,2.0,0.1965,0.2,563.0452584302602,747.8784227640335,0.0,1.1814874510706883,1318340.1780733222,765.6134488708382,803.8941213143801,364.4473952899394,45.3352482157802,High,-2.293356,0.9274427,29.764122,5.3771195,-117.90254,-147.75897,-10.652145,7.8719807,0.0,0.0,-0.09321752,-10.291179,0.0
2016-02-29,2,2016,0,0,2015-16,0.7138007926065257,1.8189594225354364,0.0,676.2555312651843,281215.0,2.0,0.1965,0.2,439.4467260244407,665.4143059076226,0.0,1.1814874510706883,2028766.593795553,764.6742699326734,802.9079834293071,126.6524521641228,15.774217566398631,High,5.193959,0.0047198944,47.478825,4.266271,-119.937706,20.124617,2.624238,11.797503,0.0,0.0,0.023569435,-10.111194,0.0
2016-03-01,3,2016,0,0,2015-16,0.712218640695691,2.062384114317001,0.0,634.1728103032829,281215.0,2.0,0.1965,0.2,676.2555312651843,623.9005603116645,0.0,1.1814874510706883,1902518.4309098483,762.4151965762652,800.5359564050785,166.36314610179568,20.781470809740167,High,3.2011282,-0.55793613,44.557037,7.14774,-94.91425,-11.662133,-0.4941107,-17.374138,0.0,0.0,0.007876251,-10.784058,0.0
2016-03-02,3,2016,0,0,2015-16,0.9566381752033022,1.9553863210276807,0.0,894.2624278859424,281215.0,2.0,0.1965,0.2,634.1728103032829,631.4840171996001,0.0,1.1814874510706883,2682787.2836578274,766.0755421929223,804.3793193025684,-89.883108583374,-11.174219230462876,Low,6.319603,-0.5771681,55.664734,8.31599,102.34547,11.573031,6.20571,-7.187116,0.0,0.0,-0.27389118,-10.777696,0.0
2016-03-03,3,2016,0,0,2015-16,0.9110973578140072,2.6674570301844174,0.0,643.2781897418066,281215.0,2.0,0.1965,0.2,894.2624278859424,691.8079197267207,0.0,1.1814874510706883,1929834.56922542,765.2113629565889,803.4719311044184,160.19374136261183,19.93768981355905,High,-6.0478654,-0.2973673,33.622364,4.128986,47.473694,-73.27851,-19.37657,7.531862,0.0,0.0,-0.3468841,-14.303715,0.0
2016-03-04,3,2016,0,0,2015-16,0.8422521487261976,0.5586050190252516,0.0,941.8696436985488,281215.0,2.0,0.1965,0.2,643.2781897418066,632.1605197505311,0.0,1.1814874510706883,2825608.9310956467,766.6940195241702,805.0287205003788,-136.84092319817,-16.99826598895929,Low,2.595093,-0.5426482,65.255005,5.6632657,17.487825,151.39568,4.144316,0.019933835,0.0,0.0,-0.113088764,-10.766584,0.0
2016-03-05,3,2016,1,0,2015-16,0.7293502481953004,0.1198943594907118,0.0,753.0030401894434,281215.0,2.0,0.1965,0.2,941.8696436985488,684.6186553356381,0.0,1.1814874510706883,2259009.12056833,766.2428619407725,804.5550050378112,51.55196484836779,6.407512789749538,Medium,-8.114683,1.2888296,44.069008,4.012615,-119.82667,142.8147,0.7690681,6.4021816,0.0,0.0,0.539042,-11.554602,0.0
2016-03-06,3,2016,1,0,2015-16,0.8474847625350497,1.2317197663647637,0.0,814.3452018737943,281215.0,2.0,0.1965,0.2,753.0030401894434,711.7554813012356,0.0,1.1814874510706883,2443035.605621383,766.5565635934188,804.8843917730898,-9.46081010070452,-1.175424719053526,Low,-3.2047372,0.77837867,52.453793,4.2924094,-2.37161,69.009346,0.8208799,-1.0387039,0.0,0.0,-0.087634504,-8.751216,0.0
2016-03-07,3,2016,0,0,2015-16,0.8420415312341697,2.818723050946587,0.0,720.9427058329841,281215.0,2.0,0.1965,0.2,814.3452018737943,765.3124064225718,0.0,1.1814874510706883,2162828.1174989524,765.3826037480915,803.651733935496,82.70902810251198,10.291650550852976,Medium,-1.4536569,-0.7004001,36.771942,4.3315964,-10.343119,-56.97772,4.6612935,14.366606,0.0,0.0,0.11293267,-13.014116,0.0
2016-03-08,3,2016,0,0,2015-16,0.7519605609730046,0.8074138084917934,0.0,779.6541430438953,281215.0,2.0,0.1965,0.2,720.9427058329841,771.6962885036861,0.0,1.1814874510706883,2338962.4291316858,766.6067535743637,804.9370912530819,25.282948209186657,3.1409843680861504,Low,-2.5947201,-1.493506,43.239964,4.5516777,-84.4613,97.30942,4.7622747,14.126162,0.0,0.0,-0.2716519,-11.464931,0.0
2016-03-09,3,2016,0,0,2015-16,0.8301554947713918,2.693729733299669,0.0,689.7915690810497,281215.0,2.0,0.1965,0.2,779.6541430438953,792.4793360380593,0.0,1.1814874510706883,2069374.7072431487,764.2105072785746,802.4210326425034,112.62946356145368,14.036205306152866,Medium,-0.89414066,-0.36745304,36.72108,3.9925287,-8.755579,-67.91412,0.82580316,5.0802855,0.0,0.0,-0.08843723,-13.075091,0.0
2016-03-10,3,2016,0,0,2015-16,0.819551420319212,3.8796481844290818,0.0,599.486721652375,281215.0,2.0,0.1965,0.2,689.7915690810497,763.2692133516459,0.0,1.1814874510706883,1798460.164957125,764.3720222947801,802.5906234095191,203.10390175714417,25.306039696094366,High,-1.4761205,-0.90144175,36.40613,4.5947523,-18.319292,-152.23851,4.319613,22.011538,0.0,0.0,-0.15765458,-10.431096,0.0
2016-03-11,3,2016,0,0,2015-16,0.884755029415665,0.3756028631576735,0.0,966.3494384036824,281215.0,2.0,0.1965,0.2,599.486721652375,757.0132893388701,0.0,1.1814874510706883,2899048.3152110474,767.4972350071961,805.8720967575559,-160.47734164612643,-19.913500205778377,Low,-1.8752848,-0.6477595,56.117832,4.5520177,41.60934,156.71571,-2.0348306,2.750708,0.0,0.0,-0.1907391,-10.181475,0.0
2016-03-12,3,2016,1,0,2015-16,0.8905280952602931,2.690408472900505,0.0,701.6949962414617,281215.0,2.0,0.1965,0.2,966.3494384036824,760.5104028681748,0.0,1.1814874510706883,2105084.988724385,764.4639574099793,802.6871552804784,100.99215903901666,12.58175845653436,Medium,-3.4923034,0.5651716,37.82977,4.0010295,30.161127,-72.116844,-4.2341638,9.181807,0.0,0.0,-0.1338382,-13.348111,0.0
2016-03-13,3,2016,1,0,2015-16,0.7135912029316133,1.7750008772182846,0.0,640.5024177618546,281215.0,2.0,0.1965,0.2,701.6949962414617,753.1806823041776,0.0,1.1814874510706883,1921507.253285564,763.9282838125723,802.1246980032009,161.6222802413463,20.149271134985213,High,-2.6324425,1.4374534,40.63817,4.0825844,-117.86186,18.471931,3.202333,6.712798,0.0,0.0,-0.015197877,-10.393909,0.0
2016-03-14,3,2016,0,0,2015-16,0.8123837843879413,3.472569017510021,0.0,598.7324267435245,281215.0,2.0,0.1965,0.2,640.5024177618546,728.3459988596147,0.0,1.1814874510706883,1796197.2802305734,761.9939272675864,800.0936236309658,201.3611968874413,25.167204304619844,High,-1.8242489,-0.8258971,38.934235,4.777758,-30.046602,-139.04848,3.507904,9.807045,0.0,0.0,-0.1388118,-10.234169,0.0
2016-03-15,3,2016,0,0,2015-16,0.8877579747142709,0.7085991577895436,0.0,863.5232816829215,281215.0,2.0,0.1965,0.2,598.7324267435245,710.8873875611205,0.0,1.1814874510706883,2590569.8450487643,765.9580874585038,804.255991831429,-59.26728985149248,-7.369207124777607,Low,-5.961879,-0.36986968,55.835014,4.6046147,43.044136,121.3715,-7.756891,-9.815984,0.0,0.0,-0.81268334,-11.926198,0.0
2016-03-16,3,2016,0,0,2015-16,0.8509408775740263,2.770503808904658,0.0,736.1258949943748,281215.0,2.0,0.1965,0.2,863.5232816829215,722.8686930809814,0.0,1.1814874510706883,2208377.6849831245,766.8753730040864,805.2191416542908,69.09324665991596,8.580676127242409,Medium,-0.99720347,-0.25961566,37.425156,3.8517065,-12.064485,-67.64992,-0.9119573,11.809658,0.0,0.0,-0.11765064,-11.640723,0.0
2016-03-17,3,2016,0,0,2015-16,0.9569469523564966,3.352461158592441,0.0,720.1622793782687,281215.0,2.0,0.1965,0.2,736.1258949943748,729.4878824971707,0.0,1.1814874510706883,2160486.838134806,765.013655449248,803.2643382217104,83.10205884344168,10.345543165456018,Medium,-0.4655808,-0.36096737,46.34812,4.678898,86.44378,-141.43282,0.7544259,8.9732275,0.0,0.0,-0.37885734,-10.997794,0.0
2016-03-18,3,2016,0,0,2015-16,0.8976080894856835,3.778456877896093,0.0,622.3306361719771,281215.0,2.0,0.1965,0.2,720.1622793782687,746.727247886584,0.0,1.1814874510706883,1866991.908515931,763.7711831314688,801.9597422880422,179.62910611606517,22.39876849722804,High,-0.17581363,-0.0590717,42.36747,3.7993598,42.411274,-170.6871,6.6344695,8.533061,0.0,0.0,-0.15942705,-13.515084,0.0
2016-03-19,3,2016,1,0,2015-16,0.7488803281244288,2.732992113158584,0.0,668.433104128294,281215.0,2.0,0.1965,0.2,622.3306361719771,697.5817047106262,0.0,1.1814874510706883,2005299.3123848813,763.9287067377995,802.1251420746895,133.69203794639554,16.6672294550701,High,-2.3449993,3.0236163,47.28601,4.5076895,-64.25314,-44.80911,-2.1154108,16.430822,0.0,0.0,-0.06228642,-11.612499,0.0
2016-03-20,3,2016,1,0,2015-16,0.7211706242201289,1.9886990560337088,0.0,632.909181763316,281215.0,2.0,0.1965,0.2,668.433104128294,692.8300058373164,0.0,1.1814874510706883,1898727.545289948,762.7211223752984,800.8571784940633,167.94799673074726,20.97102969677536,High,-3.0215857,1.3606812,41.891415,3.7570336,-113.40856,6.658264,1.1250619,6.7163534,0.0,0.0,-0.0147842765,-10.395173,0.0
2016-03-21,3,2016,0,0,2015-16,0.8927257834618947,2.471388960804856,0.0,733.9004877260422,281215.0,2.0,0.1965,0.2,632.909181763316,691.7452578375253,0.0,1.1814874510706883,2201701.4631781266,760.0757127277025,798.0794983640876,64.17901063804538,8.041681407629222,Medium,-3.194124,-0.3301522,47.892776,4.106562,44.36373,-45.809452,1.9247726,12.272977,0.0,0.0,-0.15340725,-13.633833,0.0
2016-03-22,3,2016,0,0,2015-16,0.7079533931624865,3.475619937914873,0.0,484.48405935756216,281215.0,2.0,0.1965,0.2,733.9004877260422,711.0549808350277,0.0,1.1814874510706883,1453452.1780726863,757.2431968814896,795.1053567255641,310.62129736800193,39.06668402376453,High,-2.7015114,-0.61665416,35.653362,5.240354,-107.73458,-144.04305,2.2556434,1.9680725,0.0,0.0,-0.070836514,-6.6132293,0.0
2016-03-23,3,2016,0,0,2015-16,0.875732674382039,2.2824389865553187,0.0,767.1406855920303,281215.0,2.0,0.1965,0.2,484.48405935756216,656.9065205028336,0.0,1.1814874510706883,2301422.056776091,757.683451198666,795.5676237585993,28.426938166569016,3.573164281405531,Low,2.2116573,-0.05930302,54.000095,3.621974,21.816217,-28.991179,10.464102,15.905216,0.0,0.0,-0.086687155,-11.97371,0.0
2016-03-24,3,2016,0,0,2015-16,0.9820690724274872,0.1215482387873474,0.0,1090.9859079087514,281215.0,2.0,0.1965,0.2,767.1406855920303,661.3372048739272,0.0,1.1814874510706883,3272957.7237262544,762.3865430958797,800.5058702506738,-290.48003765807766,-36.28705902770151,Low,1.0972556,-0.19538315,53.944275,4.441744,135.38611,184.5556,2.5676496,12.289707,0.0,0.0,-1.019008,-11.206309,0.0
2016-03-25,3,2016,0,0,2015-16,0.8726422533627637,3.723794782027911,0.0,569.3999114566968,281215.0,2.0,0.1965,0.2,1090.9859079087514,714.3120089497105,0.0,1.1814874510706883,1708199.7343700903,759.9651587548781,797.963416692622,228.5635052359252,28.643356381332524,High,-5.8035293,0.13826765,38.682537,3.665546,21.961124,-168.37057,-4.329567,0.07828373,0.0,0.0,-0.120887354,-15.247127,0.0
2016-03-26,3,2016,1,0,2015-16,0.8164509778619565,2.7581070041262445,0.0,644.6813842261504,281215.0,2.0,0.1965,0.2,569.3999114566968,706.7504768475276,0.0,1.1814874510706883,1934044.1526784515,758.775258028254,796.7140209296667,152.03263670351637,19.08246029436172,High,-2.845159,1.8750111,45.173306,4.475915,-33.114754,-65.259476,-2.5954704,9.582916,0.0,0.0,-0.14590195,-14.997247,0.0
2016-03-27,3,2016,1,0,2015-16,0.892986465532706,2.706053543108986,0.0,684.509370009978,281215.0,2.0,0.1965,0.2,644.6813842261504,703.3573740043641,0.0,1.1814874510706883,2053528.1100299344,758.285173840531,796.1994325325576,111.69006252257952,14.027900292181178,Medium,-3.0598319,0.75788766,44.04042,3.9807324,37.58756,-67.83319,2.3938427,10.38329,0.0,0.0,-0.17208564,-13.414443,0.0
2016-03-28,3,2016,0,0,2015-16,0.8374758671474549,0.8627006095908687,0.0,808.074424727625,281215.0,2.0,0.1965,0.2,684.509370009978,710.728829468173,0.0,1.1814874510706883,2424223.274182875,756.8022136286584,794.6423243100913,-13.43210041753366,-1.6903328713576156,Low,-4.4378443,-0.38235235,58.519848,4.273765,7.692079,103.512314,-4.298577,-7.8101225,0.0,0.0,-0.81046736,-12.477433,0.0
2016-03-29,3,2016,0,0,2015-16,0.8636850367947805,2.635541880930629,0.0,608.3525997729824,281215.0,2.0,0.1965,0.2,808.074424727625,721.3251061826849,0.0,1.1814874510706883,1825057.799318948,752.4936687159483,790.1183521517457,181.7657523787633,23.00487665977595,High,-3.2535944,-0.29049608,39.448334,3.5197618,6.109024,-68.58206,3.3190815,5.7916217,0.0,0.0,-0.06315069,-14.636128,0.0
2016-03-30,3,2016,0,0,2015-16,0.9824394426329576,1.575457622616634,0.0,903.4198713509304,281215.0,2.0,0.1965,0.2,608.3525997729824,739.0206119563164,0.0,1.1814874510706883,2710259.614052792,755.9194198593613,793.7153908523294,-109.704480498601,-13.821639565385665,Low,1.3323795,-1.2334751,41.727783,4.8980193,123.53806,45.809452,-12.816877,3.4893079,0.0,0.0,-0.4303786,-10.188884,0.0
2016-03-31,3,2016,0,0,2015-16,0.8158307913402323,2.6049319081659683,0.0,573.6371802858138,281215.0,2.0,0.1965,0.2,903.4198713509304,758.4890670647308,0.0,1.1814874510706883,1720911.5408574413,752.6498885666995,790.2823829950345,216.6452027092207,27.413644460625907,High,-4.209164,-0.5763467,38.63225,4.1483755,-39.24305,-60.50855,-12.7007265,3.4374857,0.0,0.0,-0.13841692,-13.734953,0.0
2016-04-01,4,2016,0,0,2016-17,0.9883571691471742,0.4263721212319629,0.0,1025.118124059596,0.0,0.0,0.0,0.0,573.6371802858138,684.5821059757396,0.0,1.1814874510706883,3075354.372178788,756.7435764088613,794.5807552293044,-230.5373688302917,-29.013711609937243,Low,-3.70392,-0.9506775,48.531578,5.352446,119.223755,145.55867,-1.5491127,9.4885435,0.0,0.0,1.3239065,-13.162999,0.0
