date,month,year,is_weekend,is_monsoon,fy,equipment_uptime_pct,blasting_delay_hrs,rainfall_mm,true_production_t,rom_gross_reported_te,stripping_ratio_miss,production_shortfall_pct,ob_overrun_pct,lag_1d_production_t,lag_7d_mean_production_t,ndvi_seasonal_delta,soil_moisture_seasonal_delta,daily_value_inr
2015-12-17,12,2015,0,0,2015-16,0.8845021680097509,3.602807456045034,0.0,653.5701958919319,281215.0,2.0,0.1965,0.2,506.7488645003583,731.2086859991784,0.0,1.1814874510706885,1960710.5876757957
2015-12-18,12,2015,0,0,2015-16,0.997016155031279,1.6868837074938217,0.0,887.7168593137447,281215.0,2.0,0.1965,0.2,653.5701958919319,695.2253231691611,0.0,1.1814874510706885,2663150.577941234
2015-12-19,12,2015,1,0,2015-16,0.7420252045709572,1.1073111889402063,0.0,734.1531447720893,281215.0,2.0,0.1965,0.2,887.7168593137447,738.4776787577123,0.0,1.1814874510706885,2202459.4343162677
2015-12-20,12,2015,1,0,2015-16,0.855498895709121,2.369401314373449,0.0,654.2559795585411,281215.0,2.0,0.1965,0.2,734.1531447720893,745.4880859699742,0.0,1.1814874510706885,1962767.9386756232
2015-12-21,12,2015,0,0,2015-16,0.9632119215783866,3.649453382466764,0.0,741.5917743884235,281215.0,2.0,0.1965,0.2,654.2559795585411,699.711800193915,0.0,1.1814874510706885,2224775.3231652705
2015-12-22,12,2015,0,0,2015-16,0.9222305853262613,0.8426487560226663,0.0,971.9873560096729,281215.0,2.0,0.1965,0.2,741.5917743884235,707.2659048881922,0.0,1.1814874510706885,2915962.0680290186
2015-12-23,12,2015,0,0,2015-16,0.9091047222985804,2.491866334253931,0.0,739.4104855167143,281215.0,2.0,0.1965,0.2,971.9873560096729,735.717739204966,0.0,1.1814874510706885,2218231.4565501427
2015-12-24,12,2015,0,0,2015-16,0.9107452251961328,2.526240880370082,0.0,727.5177970461414,281215.0,2.0,0.1965,0.2,739.4104855167143,768.955113635874,0.0,1.1814874510706885,2182553.391138424
2015-12-25,12,2015,0,0,2015-16,0.8078473453659265,2.932452089661124,0.0,667.7076371595222,281215.0,2.0,0.1965,0.2,727.5177970461414,779.5190566579039,0.0,1.1814874510706885,2003122.9114785665
2015-12-26,12,2015,1,0,2015-16,0.788077553279348,0.5262707405090392,0.0,787.3245021468475,281215.0,2.0,0.1965,0.2,667.7076371595222,748.0891677787292,0.0,1.1814874510706885,2361973.5064405426
2015-12-27,12,2015,1,0,2015-16,0.9428083466435541,2.8632998587283542,0.0,751.7724496223126,281215.0,2.0,0.1965,0.2,787.3245021468475,755.6850759751233,0.0,1.1814874510706885,2255317.3488669377
2015-12-28,12,2015,0,0,2015-16,0.9430340184037542,3.636130082662564,0.0,728.6169469050442,281215.0,2.0,0.1965,0.2,751.7724496223126,769.6160002699478,0.0,1.1814874510706885,2185850.8407151327
2015-12-29,12,2015,0,0,2015-16,0.960121695574031,0.7187324354809679,0.0,941.540843796176,281215.0,2.0,0.1965,0.2,728.6169469050442,767.7624534866079,0.0,1.1814874510706885,2824622.5313885277
2015-12-30,12,2015,0,0,2015-16,0.9739721657669413,0.9501732996955106,0.0,996.1216419168684,281215.0,2.0,0.1965,0.2,941.540843796176,763.4129517418226,0.0,1.1814874510706885,2988364.9257506053
2015-12-31,12,2015,0,0,2015-16,0.8534027196582813,3.8855803761665584,0.0,595.1022684437778,281215.0,2.0,0.1965,0.2,996.1216419168684,800.0859740847017,0.0,1.1814874510706885,1785306.8053313333
2016-01-01,1,2016,0,0,2015-16,0.8504548884061598,0.7239078108379591,0.0,867.8949966253645,281215.0,2.0,0.1965,0.2,595.1022684437778,781.1694699986499,0.0,1.1814874510706885,2603684.9898760933
2016-01-02,1,2016,1,0,2015-16,0.9394885536900326,3.4175403734783165,0.0,656.686218265043,281215.0,2.0,0.1965,0.2,867.8949966253645,809.7676642080559,0.0,1.1814874510706885,1970058.6547951289
2016-01-03,1,2016,1,0,2015-16,0.8949891792333295,1.9691114257921392,0.0,862.8834221173917,281215.0,2.0,0.1965,0.2,656.686218265043,791.1050522249409,0.0,1.1814874510706885,2588650.266352175
2016-01-04,1,2016,0,0,2015-16,0.910590063177311,0.9889242976127082,0.0,875.2433432888859,281215.0,2.0,0.1965,0.2,862.8834221173917,806.9780482956666,0.0,1.1814874510706885,2625730.0298666577
2016-01-05,1,2016,0,0,2015-16,0.9387378008308302,3.4829996050900456,0.0,576.9268430371998,281215.0,2.0,0.1965,0.2,875.2433432888859,827.9246763505009,0.0,1.1814874510706885,1730780.5291115993
2016-01-06,1,2016,0,0,2015-16,0.9670016025452699,1.781221020010662,0.0,915.230386389466,281215.0,2.0,0.1965,0.2,576.9268430371998,775.8369619563615,0.0,1.1814874510706885,2745691.159168398
2016-01-07,1,2016,0,0,2015-16,0.8013985470554608,2.0592694157187608,0.0,637.954802517594,281215.0,2.0,0.1965,0.2,915.230386389466,764.2810683095898,0.0,1.1814874510706885,1913864.407552782
2016-01-08,1,2016,0,0,2015-16,0.8126748857919832,1.4369334775990628,0.0,808.6385595625638,281215.0,2.0,0.1965,0.2,637.954802517594,770.4028588915635,0.0,1.1814874510706885,2425915.6786876917
2016-01-09,1,2016,1,0,2015-16,0.7281945819522606,2.3718034057397097,0.0,688.789906704515,281215.0,2.0,0.1965,0.2,808.6385595625638,761.9376535968778,0.0,1.1814874510706885,2066369.7201135452
2016-01-10,1,2016,1,0,2015-16,0.8734840422988521,0.6540954903400911,0.0,938.5360222099148,281215.0,2.0,0.1965,0.2,688.789906704515,766.5238948025166,0.0,1.1814874510706885,2815608.0666297446
2016-01-11,1,2016,0,0,2015-16,0.7107826821390226,1.5643261466070428,0.0,723.036824820652,281215.0,2.0,0.1965,0.2,938.5360222099148,777.3314091014485,0.0,1.1814874510706885,2169110.474461956
2016-01-12,1,2016,0,0,2015-16,0.8396794054397381,3.87764928934115,0.0,680.88313922451,281215.0,2.0,0.1965,0.2,723.036824820652,755.5876207488436,0.0,1.1814874510706885,2042649.41767353
2016-01-13,1,2016,0,0,2015-16,0.862793390412273,1.0325337308045102,0.0,909.9846036505432,281215.0,2.0,0.1965,0.2,680.88313922451,770.4385202041738,0.0,1.1814874510706885,2729953.8109516297
2016-01-14,1,2016,0,0,2015-16,0.7859623756384853,2.626946658165169,0.0,659.7833763114514,281215.0,2.0,0.1965,0.2,909.9846036505432,769.6891226700418,0.0,1.1814874510706885,1979350.1289343543
2016-01-15,1,2016,0,0,2015-16,0.8772499781707033,1.3007602568987795,0.0,935.2160421496128,281215.0,2.0,0.1965,0.2,659.7833763114514,772.8074903548786,0.0,1.1814874510706885,2805648.1264488385
2016-01-16,1,2016,1,0,2015-16,0.7091500749817148,3.0938925027464026,0.0,639.262821909066,281215.0,2.0,0.1965,0.2,935.2160421496128,790.8899878673143,0.0,1.1814874510706885,1917788.4657271982
2016-01-17,1,2016,1,0,2015-16,0.7112044566247643,0.5234946428733993,0.0,843.9720382383028,281215.0,2.0,0.1965,0.2,639.262821909066,783.8146900393929,0.0,1.1814874510706885,2531916.1147149084
2016-01-18,1,2016,0,0,2015-16,0.9467801681978975,3.879284180314179,0.0,614.2502640066078,281215.0,2.0,0.1965,0.2,843.9720382383028,770.3055494720196,0.0,1.1814874510706885,1842750.7920198236
2016-01-19,1,2016,0,0,2015-16,0.8080571924233788,1.815158165534557,0.0,657.191049562874,281215.0,2.0,0.1965,0.2,614.2502640066078,754.7646122128707,0.0,1.1814874510706885,1971573.148688622
2016-01-20,1,2016,0,0,2015-16,0.7381181537955654,0.9442018533858558,0.0,709.3121291920883,281215.0,2.0,0.1965,0.2,657.191049562874,751.380027975494,0.0,1.1814874510706885,2127936.387576265
2016-01-21,1,2016,0,0,2015-16,0.8566729780164413,0.29398698932005063,0.0,959.3833222665206,281215.0,2.0,0.1965,0.2,709.3121291920883,722.7125316242862,0.0,1.1814874510706885,2878149.966799562
2016-01-22,1,2016,0,0,2015-16,0.9309980659295832,0.679031620350163,0.0,969.421731593211,281215.0,2.0,0.1965,0.2,959.3833222665206,765.5125239035817,0.0,1.1814874510706885,2908265.194779633
2016-01-23,1,2016,1,0,2015-16,0.7647463082490529,2.0790957942240706,0.0,659.120578573797,281215.0,2.0,0.1965,0.2,969.421731593211,770.3990509669529,0.0,1.1814874510706885,1977361.7357213912
2016-01-24,1,2016,1,0,2015-16,0.8868671427457,1.3480127057251452,0.0,880.4231382257091,281215.0,2.0,0.1965,0.2,659.120578573797,773.2358733476289,0.0,1.1814874510706885,2641269.4146771273
2016-01-25,1,2016,0,0,2015-16,0.7256042394981304,3.315533463530438,0.0,455.5069671157842,281215.0,2.0,0.1965,0.2,880.4231382257091,778.4431733458297,0.0,1.1814874510706885,1366520.9013473527
2016-01-26,1,2016,0,0,2015-16,0.7155045163505823,1.7235500946472238,0.0,663.347034742963,281215.0,2.0,0.1965,0.2,455.5069671157842,755.7655595042835,0.0,1.1814874510706885,1990041.104228889
2016-01-27,1,2016,0,0,2015-16,0.8594063894704443,0.9948570903505196,0.0,918.6030047221144,281215.0,2.0,0.1965,0.2,663.347034742963,756.6449859585819,0.0,1.1814874510706885,2755809.014166343
2016-01-28,1,2016,0,0,2015-16,0.8621905364830319,2.46857994641612,0.0,749.2212894289704,281215.0,2.0,0.1965,0.2,918.6030047221144,786.5436824628714,0.0,1.1814874510706885,2247663.8682869114
2016-01-29,1,2016,0,0,2015-16,0.8912289704494619,2.8271088675417833,0.0,745.9464512092936,281215.0,2.0,0.1965,0.2,749.2212894289704,756.5205349146499,0.0,1.1814874510706885,2237839.353627881
2016-01-30,1,2016,1,0,2015-16,0.9178274001167984,0.6681676316037994,0.0,1036.5393592266298,281215.0,2.0,0.1965,0.2,745.9464512092936,724.5954948598046,0.0,1.1814874510706885,3109618.0776798893
2016-01-31,1,2016,1,0,2015-16,0.9927556238387604,0.6704768651532707,0.0,1021.6136718041716,281215.0,2.0,0.1965,0.2,1036.5393592266298,778.5124635244948,0.0,1.1814874510706885,3064841.015412515
2016-02-01,2,2016,0,0,2015-16,0.8548901044903585,0.1466857077341719,0.0,896.3139083075099,281215.0,2.0,0.1965,0.2,1021.6136718041716,798.6825397499896,0.0,1.1814874510706885,2688941.72492253
2016-02-02,2,2016,0,0,2015-16,0.7968869418823737,2.945608060262562,0.0,688.1309553668841,281215.0,2.0,0.1965,0.2,896.3139083075099,861.6549599202361,0.0,1.1814874510706885,2064392.8661006524
2016-02-03,2,2016,0,0,2015-16,0.9385558584306111,2.6552181104872203,0.0,827.9130914177063,281215.0,2.0,0.1965,0.2,688.1309553668841,865.1955200093678,0.0,1.1814874510706885,2483739.274253119
2016-02-04,2,2016,0,0,2015-16,0.7812496753786222,1.8985235029992555,0.0,731.5367642040742,281215.0,2.0,0.1965,0.2,827.9130914177063,852.239818108738,0.0,1.1814874510706885,2194610.2926122225
2016-02-05,2,2016,0,0,2015-16,0.8316914262116908,3.3766817958767885,0.0,600.9079721082554,281215.0,2.0,0.1965,0.2,731.5367642040742,849.7134573623242,0.0,1.1814874510706885,1802723.9163247664
2016-02-06,2,2016,1,0,2015-16,0.7235369144026798,3.2226806118002127,0.0,542.8978774801087,281215.0,2.0,0.1965,0.2,600.9079721082554,828.9936746336044,0.0,1.1814874510706885,1628693.6324403263
2016-02-07,2,2016,1,0,2015-16,0.7076052230246372,2.3414174575870086,0.0,529.2306969250735,281215.0,2.0,0.1965,0.2,542.8978774801087,758.4734629555302,0.0,1.1814874510706885,1587692.0907752207
2016-02-08,2,2016,0,0,2015-16,0.9887945244033776,3.4730851220530345,0.0,776.0183170102691,281215.0,2.0,0.1965,0.2,529.2306969250735,688.1330379728016,0.0,1.1814874510706885,2328054.9510308076
2016-02-09,2,2016,0,0,2015-16,0.9507940361536618,0.823364840147073,0.0,1025.4937041113326,281215.0,2.0,0.1965,0.2,776.0183170102691,670.9479535017673,0.0,1.1814874510706885,3076481.1123339976
2016-02-10,2,2016,0,0,2015-16,0.9087922618281093,0.4476784775909115,0.0,888.3746121515056,281215.0,2.0,0.1965,0.2,1025.4937041113326,719.1426318938313,0.0,1.1814874510706885,2665123.8364545167
2016-02-11,2,2016,0,0,2015-16,0.8226858833242809,1.0789984460679585,0.0,860.4526327019255,281215.0,2.0,0.1965,0.2,888.3746121515056,727.77999199866,0.0,1.1814874510706885,2581357.8981057764
2016-02-12,2,2016,0,0,2015-16,0.7519882960212537,0.2283474243572594,0.0,835.7915329755066,281215.0,2.0,0.1965,0.2,860.4526327019255,746.1965446412102,0.0,1.1814874510706885,2507374.59892652
2016-02-13,2,2016,1,0,2015-16,0.7469311128013257,2.124678112004128,0.0,594.594267699638,281215.0,2.0,0.1965,0.2,835.7915329755066,779.7513390508174,0.0,1.1814874510706885,1783782.8030989137
2016-02-14,2,2016,1,0,2015-16,0.7750728694493786,3.746422769179846,0.0,469.79839161051257,281215.0,2.0,0.1965,0.2,594.594267699638,787.1365376536072,0.0,1.1814874510706885,1409395.1748315378
2016-02-15,2,2016,0,0,2015-16,0.8647679994118361,0.1573741626740386,0.0,962.8851993621716,281215.0,2.0,0.1965,0.2,469.79839161051257,778.6462083229557,0.0,1.1814874510706885,2888655.598086515
2016-02-16,2,2016,0,0,2015-16,0.9143787768100187,0.4884396560401072,0.0,940.7437171323993,281215.0,2.0,0.1965,0.2,962.8851993621716,805.3414772303704,0.0,1.1814874510706885,2822231.151397198
2016-02-17,2,2016,0,0,2015-16,0.8980592130153193,1.8087961131337411,0.0,915.0445583672374,281215.0,2.0,0.1965,0.2,940.7437171323993,793.2343362333798,0.0,1.1814874510706885,2745133.6751017123
2016-02-18,2,2016,0,0,2015-16,0.7839801690837829,3.7355000701116197,0.0,596.388347338231,281215.0,2.0,0.1965,0.2,915.0445583672374,797.044328549913,0.0,1.1814874510706885,1789165.0420146931
2016-02-19,2,2016,0,0,2015-16,0.9864595841989583,1.264624419907002,0.0,980.11053345027,281215.0,2.0,0.1965,0.2,596.388347338231,759.3208592122422,0.0,1.1814874510706885,2940331.60035081
2016-02-20,2,2016,1,0,2015-16,0.9213690750087306,2.0289392347535697,0.0,841.9473395896825,281215.0,2.0,0.1965,0.2,980.11053345027,779.9378592800657,0.0,1.1814874510706885,2525842.0187690477
2016-02-21,2,2016,1,0,2015-16,0.8663062157534202,0.1662914362015684,0.0,1016.6955440193171,281215.0,2.0,0.1965,0.2,841.9473395896825,815.274012407215,0.0,1.1814874510706885,3050086.6320579513
2016-02-22,2,2016,0,0,2015-16,0.8835162238703056,0.5933728038483554,0.0,966.8517504368914,281215.0,2.0,0.1965,0.2,1016.6955440193171,893.4021770370442,0.0,1.1814874510706885,2900555.251310674
2016-02-23,2,2016,0,0,2015-16,0.8258800187283369,3.9465204918353876,0.0,581.0886120877336,281215.0,2.0,0.1965,0.2,966.8517504368914,893.9688271905756,0.0,1.1814874510706885,1743265.836263201
2016-02-24,2,2016,0,0,2015-16,0.7743192968503472,3.860474785744182,0.0,471.9951101960981,281215.0,2.0,0.1965,0.2,581.0886120877336,842.5895264699091,0.0,1.1814874510706885,1415985.3305882942
2016-02-25,2,2016,0,0,2015-16,0.8067918035953785,0.019759923737638463,0.0,1060.8099895751348,281215.0,2.0,0.1965,0.2,471.9951101960981,779.2967481597462,0.0,1.1814874510706885,3182429.9687254042
2016-02-26,2,2016,0,0,2015-16,0.9273538331393107,3.807247141692956,0.0,574.6626946027995,281215.0,2.0,0.1965,0.2,1060.8099895751348,845.6426970507325,0.0,1.1814874510706885,1723988.0838083986
2016-02-27,2,2016,1,0,2015-16,0.7043180465889267,2.5564797512620014,0.0,563.0452584302602,281215.0,2.0,0.1965,0.2,574.6626946027995,787.7215772153796,0.0,1.1814874510706885,1689135.7752907807
2016-02-28,2,2016,1,0,2015-16,0.7348217921520749,3.4716731780800885,0.0,439.4467260244407,281215.0,2.0,0.1965,0.2,563.0452584302602,747.8784227640335,0.0,1.1814874510706885,1318340.1780733222
2016-02-29,2,2016,0,0,2015-16,0.7138007926065257,1.8189594225354364,0.0,676.2555312651843,281215.0,2.0,0.1965,0.2,439.4467260244407,665.4143059076226,0.0,1.1814874510706885,2028766.593795553
2016-03-01,3,2016,0,0,2015-16,0.712218640695691,2.062384114317001,0.0,634.1728103032829,281215.0,2.0,0.1965,0.2,676.2555312651843,623.9005603116645,0.0,1.1814874510706885,1902518.4309098485
2016-03-02,3,2016,0,0,2015-16,0.9566381752033022,1.9553863210276807,0.0,894.2624278859424,281215.0,2.0,0.1965,0.2,634.1728103032829,631.4840171996001,0.0,1.1814874510706885,2682787.2836578274
2016-03-03,3,2016,0,0,2015-16,0.9110973578140071,2.6674570301844174,0.0,643.2781897418066,281215.0,2.0,0.1965,0.2,894.2624278859424,691.8079197267207,0.0,1.1814874510706885,1929834.5692254198
2016-03-04,3,2016,0,0,2015-16,0.8422521487261976,0.5586050190252516,0.0,941.8696436985489,281215.0,2.0,0.1965,0.2,643.2781897418066,632.1605197505311,0.0,1.1814874510706885,2825608.9310956467
2016-03-05,3,2016,1,0,2015-16,0.7293502481953004,0.11989435949071181,0.0,753.0030401894434,281215.0,2.0,0.1965,0.2,941.8696436985489,684.6186553356381,0.0,1.1814874510706885,2259009.12056833
2016-03-06,3,2016,1,0,2015-16,0.8474847625350497,1.2317197663647637,0.0,814.3452018737943,281215.0,2.0,0.1965,0.2,753.0030401894434,711.7554813012356,0.0,1.1814874510706885,2443035.605621383
2016-03-07,3,2016,0,0,2015-16,0.8420415312341697,2.818723050946587,0.0,720.9427058329841,281215.0,2.0,0.1965,0.2,814.3452018737943,765.3124064225718,0.0,1.1814874510706885,2162828.1174989524
2016-03-08,3,2016,0,0,2015-16,0.7519605609730046,0.8074138084917934,0.0,779.6541430438953,281215.0,2.0,0.1965,0.2,720.9427058329841,771.6962885036861,0.0,1.1814874510706885,2338962.4291316858
2016-03-09,3,2016,0,0,2015-16,0.8301554947713918,2.6937297332996692,0.0,689.7915690810497,281215.0,2.0,0.1965,0.2,779.6541430438953,792.4793360380593,0.0,1.1814874510706885,2069374.7072431492
2016-03-10,3,2016,0,0,2015-16,0.819551420319212,3.8796481844290818,0.0,599.486721652375,281215.0,2.0,0.1965,0.2,689.7915690810497,763.2692133516459,0.0,1.1814874510706885,1798460.164957125
2016-03-11,3,2016,0,0,2015-16,0.884755029415665,0.37560286315767355,0.0,966.3494384036825,281215.0,2.0,0.1965,0.2,599.486721652375,757.0132893388701,0.0,1.1814874510706885,2899048.3152110474
2016-03-12,3,2016,1,0,2015-16,0.8905280952602931,2.690408472900505,0.0,701.6949962414617,281215.0,2.0,0.1965,0.2,966.3494384036825,760.5104028681748,0.0,1.1814874510706885,2105084.988724385
2016-03-13,3,2016,1,0,2015-16,0.7135912029316133,1.7750008772182846,0.0,640.5024177618546,281215.0,2.0,0.1965,0.2,701.6949962414617,753.1806823041776,0.0,1.1814874510706885,1921507.253285564
2016-03-14,3,2016,0,0,2015-16,0.8123837843879413,3.4725690175100214,0.0,598.7324267435245,281215.0,2.0,0.1965,0.2,640.5024177618546,728.3459988596147,0.0,1.1814874510706885,1796197.2802305734
2016-03-15,3,2016,0,0,2015-16,0.8877579747142709,0.7085991577895436,0.0,863.5232816829215,281215.0,2.0,0.1965,0.2,598.7324267435245,710.8873875611205,0.0,1.1814874510706885,2590569.8450487643
2016-03-16,3,2016,0,0,2015-16,0.8509408775740263,2.770503808904658,0.0,736.1258949943748,281215.0,2.0,0.1965,0.2,863.5232816829215,722.8686930809814,0.0,1.1814874510706885,2208377.6849831245
2016-03-17,3,2016,0,0,2015-16,0.9569469523564966,3.352461158592441,0.0,720.1622793782687,281215.0,2.0,0.1965,0.2,736.1258949943748,729.4878824971707,0.0,1.1814874510706885,2160486.838134806
2016-03-18,3,2016,0,0,2015-16,0.8976080894856835,3.778456877896093,0.0,622.3306361719771,281215.0,2.0,0.1965,0.2,720.1622793782687,746.727247886584,0.0,1.1814874510706885,1866991.908515931
2016-03-19,3,2016,1,0,2015-16,0.7488803281244288,2.7329921131585833,0.0,668.433104128294,281215.0,2.0,0.1965,0.2,622.3306361719771,697.5817047106262,0.0,1.1814874510706885,2005299.3123848818
2016-03-20,3,2016,1,0,2015-16,0.7211706242201289,1.9886990560337092,0.0,632.909181763316,281215.0,2.0,0.1965,0.2,668.433104128294,692.8300058373164,0.0,1.1814874510706885,1898727.5452899481
2016-03-21,3,2016,0,0,2015-16,0.8927257834618947,2.4713889608048554,0.0,733.9004877260422,281215.0,2.0,0.1965,0.2,632.909181763316,691.7452578375253,0.0,1.1814874510706885,2201701.4631781266
2016-03-22,3,2016,0,0,2015-16,0.7079533931624865,3.475619937914873,0.0,484.48405935756216,281215.0,2.0,0.1965,0.2,733.9004877260422,711.0549808350277,0.0,1.1814874510706885,1453452.1780726865
2016-03-23,3,2016,0,0,2015-16,0.875732674382039,2.2824389865553187,0.0,767.1406855920303,281215.0,2.0,0.1965,0.2,484.48405935756216,656.9065205028336,0.0,1.1814874510706885,2301422.056776091
2016-03-24,3,2016,0,0,2015-16,0.9820690724274872,0.12154823878734744,0.0,1090.9859079087514,281215.0,2.0,0.1965,0.2,767.1406855920303,661.3372048739272,0.0,1.1814874510706885,3272957.7237262544
2016-03-25,3,2016,0,0,2015-16,0.8726422533627637,3.723794782027911,0.0,569.3999114566968,281215.0,2.0,0.1965,0.2,1090.9859079087514,714.3120089497105,0.0,1.1814874510706885,1708199.7343700905
2016-03-26,3,2016,1,0,2015-16,0.8164509778619565,2.7581070041262445,0.0,644.6813842261504,281215.0,2.0,0.1965,0.2,569.3999114566968,706.7504768475276,0.0,1.1814874510706885,1934044.1526784513
2016-03-27,3,2016,1,0,2015-16,0.892986465532706,2.706053543108986,0.0,684.509370009978,281215.0,2.0,0.1965,0.2,644.6813842261504,703.3573740043641,0.0,1.1814874510706885,2053528.1100299342
2016-03-28,3,2016,0,0,2015-16,0.8374758671474549,0.8627006095908687,0.0,808.074424727625,281215.0,2.0,0.1965,0.2,684.509370009978,710.728829468173,0.0,1.1814874510706885,2424223.274182875
2016-03-29,3,2016,0,0,2015-16,0.8636850367947805,2.635541880930629,0.0,608.3525997729824,281215.0,2.0,0.1965,0.2,808.074424727625,721.3251061826849,0.0,1.1814874510706885,1825057.7993189474
2016-03-30,3,2016,0,0,2015-16,0.9824394426329576,1.575457622616634,0.0,903.4198713509305,281215.0,2.0,0.1965,0.2,608.3525997729824,739.0206119563164,0.0,1.1814874510706885,2710259.6140527916
2016-03-31,3,2016,0,0,2015-16,0.8158307913402323,2.6049319081659683,0.0,573.6371802858138,281215.0,2.0,0.1965,0.2,903.4198713509305,758.4890670647308,0.0,1.1814874510706885,1720911.5408574413
2016-04-01,4,2016,0,0,2016-17,0.9883571691471742,0.4263721212319629,0.0,1025.1181240595959,0.0,0.0,0.0,0.0,573.6371802858138,684.5821059757396,0.0,1.1814874510706885,3075354.3721787874
2016-04-02,4,2016,1,0,2016-17,0.9716051925868191,2.631381218412144,0.0,761.0618839913452,0.0,0.0,0.0,0.0,1025.1181240595959,749.6847077761538,0.0,1.1814874510706885,2283185.6519740354
2016-04-03,4,2016,1,0,2016-17,0.7587373404367889,3.9976549030826662,0.0,564.1742450212657,0.0,0.0,0.0,0.0,761.0618839913452,766.3104934568959,0.0,1.1814874510706885,1692522.735063797
2016-04-04,4,2016,0,0,2016-17,0.7208083902625496,0.1928481554422241,0.0,728.6971221076609,0.0,0.0,0.0,0.0,564.1742450212657,749.1197613156512,0.0,1.1814874510706885,2186091.3663229826
2016-04-05,4,2016,0,0,2016-17,0.7302334004132279,3.908696736885269,0.0,451.71245018538286,0.0,0.0,0.0,0.0,728.6971221076609,737.7801466556564,0.0,1.1814874510706885,1355137.3505561487
2016-04-06,4,2016,0,0,2016-17,0.7054665476954649,1.6276318428914824,0.0,634.7508695197503,0.0,0.0,0.0,0.0,451.71245018538286,715.4029824288564,0.0,1.1814874510706885,1904252.6085592508
2016-04-07,4,2016,0,0,2016-17,0.7283328882267784,3.4830138013490366,0.0,494.9108833582258,0.0,0.0,0.0,0.0,634.7508695197503,677.0216964529735,0.0,1.1814874510706885,1484732.6500746775
2016-04-08,4,2016,0,0,2016-17,0.904902032024907,3.129541936233094,0.0,766.4677914280652,0.0,0.0,0.0,0.0,494.9108833582258,665.7750826061753,0.0,1.1814874510706885,2299403.3742841957
2016-04-09,4,2016,1,0,2016-17,0.7213565945380687,2.268065043946671,0.0,556.1836092734715,0.0,0.0,0.0,0.0,766.4677914280652,628.8250350873851,0.0,1.1814874510706885,1668550.8278204144
2016-04-10,4,2016,1,0,2016-17,0.7956926890881284,2.953796837005306,0.0,601.5729123036484,0.0,0.0,0.0,0.0,556.1836092734715,599.5567101276889,0.0,1.1814874510706885,1804718.7369109453
2016-04-11,4,2016,0,0,2016-17,0.9534625932908364,3.5140622452053916,0.0,705.2114818686861,0.0,0.0,0.0,0.0,601.5729123036484,604.899376882315,0.0,1.1814874510706885,2115634.445606058
2016-04-12,4,2016,0,0,2016-17,0.7069815807207477,1.616561286604132,0.0,707.1434734824785,0.0,0.0,0.0,0.0,705.2114818686861,601.5442854196043,0.0,1.1814874510706885,2121430.4204474357
2016-04-13,4,2016,0,0,2016-17,0.9443405447766807,1.3081326462529548,0.0,890.4317502988177,0.0,0.0,0.0,0.0,707.1434734824785,638.0344316049037,0.0,1.1814874510706885,2671295.2508964534
2016-04-14,4,2016,0,0,2016-17,0.78455643243202,2.670373542254339,0.0,532.1133193826527,0.0,0.0,0.0,0.0,890.4317502988177,674.560271716199,0.0,1.1814874510706885,1596339.958147958
2016-04-15,4,2016,0,0,2016-17,0.7354494482864968,3.2313837677650343,0.0,544.4922649376092,0.0,0.0,0.0,0.0,532.1133193826527,679.8749054339743,0.0,1.1814874510706885,1633476.7948128276
2016-04-16,4,2016,1,0,2016-17,0.9090211496092452,3.049140539106463,0.0,776.7707324960718,0.0,0.0,0.0,0.0,544.4922649376092,648.1641159353377,0.0,1.1814874510706885,2330312.1974882153
2016-04-17,4,2016,1,0,2016-17,0.8886828540339652,3.191254595434538,0.0,687.6401245641362,0.0,0.0,0.0,0.0,776.7707324960718,679.6765621099948,0.0,1.1814874510706885,2062920.3736924084
2016-04-18,4,2016,0,0,2016-17,0.9632416040581159,1.742333259251732,0.0,896.4703581608512,0.0,0.0,0.0,0.0,687.6401245641362,691.9718781472075,0.0,1.1814874510706885,2689411.0744825536
2016-04-19,4,2016,0,0,2016-17,0.9205213131411657,3.2713368647000864,0.0,628.8322398851913,0.0,0.0,0.0,0.0,896.4703581608512,719.2945747603738,0.0,1.1814874510706885,1886496.7196555738
2016-04-20,4,2016,0,0,2016-17,0.9410442791154545,0.48083622148243377,0.0,930.0956695185507,0.0,0.0,0.0,0.0,628.8322398851913,708.1072556750471,0.0,1.1814874510706885,2790287.008555652
2016-04-21,4,2016,0,0,2016-17,0.7846103717713919,2.177956391843398,0.0,682.572520562306,0.0,0.0,0.0,0.0,930.0956695185507,713.7735298492946,0.0,1.1814874510706885,2047717.561686918
2016-04-22,4,2016,0,0,2016-17,0.7532318631339168,0.023034641992486282,0.0,755.368979263186,0.0,0.0,0.0,0.0,682.572520562306,735.2677014463881,0.0,1.1814874510706885,2266106.937789558
2016-04-23,4,2016,1,0,2016-17,0.9251844254922574,1.2983433196010812,0.0,937.447433112713,0.0,0.0,0.0,0.0,755.368979263186,765.3929463500418,0.0,1.1814874510706885,2812342.299338139
2016-04-24,4,2016,1,0,2016-17,0.9420504217801792,1.4658461394855915,0.0,845.8231230675408,0.0,0.0,0.0,0.0,937.447433112713,788.3467607238479,0.0,1.1814874510706885,2537469.369202622
2016-04-25,4,2016,0,0,2016-17,0.997151542600202,1.5846907664370216,0.0,930.5277966911588,0.0,0.0,0.0,0.0,845.8231230675408,810.9443319386199,0.0,1.1814874510706885,2791583.3900734764
